id,type,series,series_length
184,tanh(x),-0.910925691331542 -1.05169469187079 -0.455811817584315 -1.62404697701395 -0.751950234910226 -1.41009999517839 -0.0318670966248019 -1.38854823945813 0.712084816132661 -0.438367540136814 0.453113671925015 1.37995073302179 1.54894175502338 2.07780446928138 0.230102014475898 1.21257991521533 0.873986844657392 0.901220151254419 1.80979409864252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
184,sin(2x),-0.172049520898265 -1.15806800131035 -1.39600992355338 0.468873780525277 0.637376834325968 1.05764212592877 -0.748127562206466 -1.49398698336342 1.30454502828091 -0.0161245999052997 -0.786703371094413 -0.388295392719726 0.202105005417364 0.477150980624684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
185,sin(0.5x),-0.117868843039782 -0.896982511705699 0.0320081003997911 -0.937313202685935 -1.65968826316799 -1.37944295585976 -0.176918595853823 0.784426629155309 -0.0445676794592496 0.6210875261563 1.1202601430322 0.19000013291927 1.08723500439274 0.930743425711156 0.924699426937079 1.09297885699204 1.0244285798204 1.18749393810193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
185,tanh(x),-0.613743968465405 -1.47658067803732 -0.663151684474315 -1.67054734598676 -0.375607745675973 -0.847489421320434 -0.975092721631137 -0.618764181225949 -0.251061156944325 -0.783969976538425 0.436604348174814 0.62250423424937 0.624132420329187 1.30170510020312 0.600773943564865 0.0829808237424656 1.7304259970913 1.36611059097589 0.341584835443449 -0.207488485330842 1.26276525499309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
185,sin(2x),-1.5621025845489 -0.355953420391863 0.225037562835158 -0.745822887020094 0.434680071225119 0.621617572616685 1.57307254817409 1.07118951928367 -0.170605025065841 0.166775031127252 -1.6365768865481 -0.786655539333467 1.30813938476496 -0.691157024324899 0.377116401662417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
186,sin(0.5x),-0.839813406802497 -0.278173293861311 -1.74625797175737 -1.37065947444495 -1.07464424908455 -0.798011821613494 -1.575709517741 -1.17149840516437 -0.844114064208636 0.0441366998732186 -0.828260112252108 -0.013658766574446 0.50459648445133 0.204217897470694 1.02543726439886 -0.0739888010877103 0.107963582822157 0.784937539364255 0.82227923346695 0.29553645777796 1.19913934176204 0.883115926576832 0.793768094233222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
186,tanh(x),-1.43657916940508 -0.303400774728896 -0.532493722473684 -0.94322084460791 -1.26657903862033 -1.53372646940532 -1.5952515830625 -1.43366149387044 -0.555113295270135 -0.387559922293086 -0.224632368930097 -0.0611649360149352 0.214671405458034 1.06775950231582 0.90572049086661 1.21665656446432 0.922620775417181 1.30896197799215 -0.0802403693096384 0.21361613726419 0.823887321519256 1.94446055683584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
186,sin(2x),-0.585099213623829 0.24542274878412 0.243518013676017 0.775038680021022 -0.58219994336132 -1.28811436166581 -0.554164847551787 0.734729694163086 0.990345310229904 0.315902292438414 0.129991530388536 -0.570677474184927 -0.168530457722004 1.39941850308656 1.63844158712588 0.309338639588054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
187,sin(0.5x),-0.784714719056511 -1.47644400909754 -1.68610331872735 -0.465103868677304 -1.02691684949125 -1.21248100569379 -1.07453520932762 -0.740728935449741 -0.220700871113715 -0.311643802349816 -0.794374209546487 -0.149260004086112 -0.0559099044977627 -0.211540951138389 0.488869704096115 0.419144388631857 0.548529891642798 -0.151840065955536 0.311909157524026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
187,tanh(x),-0.576699630053714 -0.712996691525756 -0.454074568929885 -1.47269540457972 0.0471973316177862 -0.908251250173773 -1.00639856087097 -0.664874731274 -0.180338499558771 -0.0347328046274074 0.926535225836561 1.09740756286604 0.909288592819608 1.19287473303334 -0.152518702820968 1.08096234539381 0.00626400845609743 1.33894094024698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
187,sin(2x),-0.0811933992222453 -0.883304745488752 -1.04260206433706 -0.536714870354995 -1.20461909761646 0.717754924955214 0.550510035022065 0.083841441015861 -0.132749236568001 -0.535993436995632 -1.51535394994302 -0.683936987054518 -0.414889519833413 0.594067798655397 -0.51207430914849 -1.11160677931497 -0.485581860961301 1.03638147211772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
188,sin(0.5x),-1.07281791105844 -0.923746780865905 -1.41390504408753 -1.33410206424618 -1.24540674853324 -0.860600389721757 -0.485480579955699 0.848977067192976 0.781290354765384 0.265505328651399 0.583321708310378 0.876741000500049 1.0796354746975 0.815316229576758 0.823820721892808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
188,tanh(x),-1.37487873416645 -1.11326907188154 -1.54933471049146 -0.210258683261997 -0.883714886954539 0.141604110613335 -1.28909764914771 -0.464545235397214 -0.775995904984245 -0.718918706763277 0.14669277442841 -0.132433147162402 0.417082782178586 0.800351597177939 0.761298005262411 0.983621822355173 1.03277563571802 0.215024959274963 0.698540025951931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
188,sin(2x),-0.763452556667721 -0.485269359950887 0.0366466489296057 1.23794812520185 0.461110143602371 0.467880429108405 0.281057261012019 -1.05919057794184 0.0672446428850812 -0.17111592753461 0.916864033975562 0.769346826199777 0.55456553697777 -1.66771597848199 -0.102519122247964 -0.614251824870406 0.748306379152315 0.323852275237276 1.1088669591903 1.55273077063683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
189,sin(0.5x),-0.617616748784839 -0.621556319245257 0.115484041653041 -1.42288929140826 -1.58416535537017 -1.09838959988019 -0.873349918967539 -0.996084442973702 -0.49114391707613 1.30691590713549 0.403871236118905 0.705921474265567 0.0877439191139712 1.83748553193021 0.784860593594852 1.39035223617367 0.121040062003768 0.949550161694091 1.28534086780362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
189,tanh(x),-1.04779944657559 -1.03732047499217 -1.51548897236442 -0.960414088551839 -1.34458891382499 -1.4756524218617 -1.79975556330793 -0.847099456264863 -1.04135089918506 -1.78546984776047 -0.596443372412562 -0.67639659874029 -1.06583919391094 -0.578960777725745 1.21260821271595 0.159758780320832 0.536702642453251 1.07138348581143 2.48126980205664 1.40642683295967 0.845745313833599 0.800569916217967 1.23512277692715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
189,sin(2x),-0.997456423143607 -1.46898715228044 -0.556254330235633 0.422861903741618 0.182523596430795 0.873018652710361 0.0483981670466631 -1.79678330685864 -1.09491694139852 0.492290533703001 -0.0811066018335821 0.797025117349998 -0.78526422452594 -1.10889252168519 -1.50339081657179 -0.526380037310038 0.240462900245466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
190,sin(0.5x),-1.89793468006113 -0.62166273303795 -0.480482132190194 -1.67931992987655 -1.39745813408548 -1.02910083092214 -0.157149495034509 0.43638474682329 -0.410174770133685 -0.461979134935359 -1.65612879752341 0.0352555200583384 0.374825175719236 1.30335250744398 0.487926856029427 0.828370695553199 0.969398675063539 0.909174299264111 0.570901301508039 0.818155695421661 1.03199898729036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
190,tanh(x),-0.553447644141257 -1.68211787657736 -1.45430386968458 -1.15396301631164 -0.531561860809541 -1.30998274496711 -0.46295355219426 0.660980258407593 -0.282946672898075 1.10187629582018 1.06270645435389 0.321777135351981 0.625114199243092 1.88002115962571 0.406532935441724 0.65366299339613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
190,sin(2x),-0.382114578848463 -1.20538734416909 -0.371973941040733 0.741706566632691 0.106122585928764 1.40923995027323 -0.698115733601949 -0.388370453067821 -0.674664480967886 0.613412131533978 0.963638563934602 1.16582867252124 -1.08399745223483 -0.772556390316519 -0.355864457473153 0.602301940800778 1.03669026213216 0.403671984400993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
191,sin(0.5x),-0.32911835624764 -1.10516126600548 0.00168830405520515 -0.535793584563572 0.115211696867479 0.152248981295538 -0.58199969000039 0.621080693891614 0.27912841863912 1.20521594729255 0.665431702386093 1.27391435545558 1.29733466927359 2.02282705322147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
191,tanh(x),-1.41640452846457 -0.583838691176328 -2.15173249201591 -0.898319374782705 -0.920322294947965 -0.122312954800244 -0.668097500731809 -0.352539422045835 -1.49167979319895 -1.13242677290771 -0.300944140375846 0.124905002015147 -0.374921102174559 1.29604358271638 0.706480596186727 0.714637486875305 1.10563830075257 0.50236944316203 0.732872797591627 0.50919569112571 -0.0132667830605456 0.390380095664039 1.2662957267817 0.805087205042205 1.2226192920386 0.435867566088099 0.888486498004496 0 0 0 0 0 0 0 0 0 0 0 0 0,27
191,sin(2x),1.13791610620794 -1.5995443732565 -0.771713047401247 -0.850717960409177 -0.418115085880737 -1.01672051221119 0.754936531342096 0.874584659423475 0.661556031119314 0.242933808706408 -0.59921962650378 -0.193536678324131 0.936617027543904 0.923544535947659 -0.32369558552968 -0.78342056671157 -0.81304519512298 0.58931976347431 1.56649548565836 0.910531956479096 0.995742831706936 0.57473117556054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
192,sin(0.5x),0.281021215788231 -0.903870579819693 -1.54000178019501 -1.01287547152033 -1.81926610922129 -0.864852117462716 -0.813561982525886 -0.747427432896326 0.335171079709633 -0.907264918539213 0.530949202564847 0.898901805387557 1.01839361764496 1.09573123336268 1.50072768645096 0.485760866755359 0.791261426159745 0.686240292719801 1.05814246414383 1.58663148513076 1.06596664703827 1.21072699160567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
192,tanh(x),-0.804754793873368 -1.19519399664436 -1.03853462856446 -1.35303891560995 -0.820496296905863 -0.930969238633042 -0.563588493467508 0.191987522572351 0.439136842053102 0.947613940426078 1.51358107553369 1.4900312777577 1.42115683021445 0.599887648100304 0.681942337226663 1.09706877869406 1.00947396846159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
192,sin(2x),-0.10461587655337 -1.02128907396918 -0.810495358201396 -0.791908039111688 1.22852296908084 0.191846187139168 -1.51071643443626 -0.319023398785409 -1.16719727031811 -0.700786162655543 1.49122017752811 0.519600112005234 -0.0531678606160954 -1.15914476174794 -0.668937267363725 -1.00644206930108 0.129577360929098 0.57435084826345 1.37556536474898 0.946708943287415 0.953600262460903 0.679817140684803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
193,sin(0.5x),-1.08013961117967 -0.289291350210102 -0.496875402951038 -1.69477048610297 -0.72880174295741 -0.909703405236827 0.236543121897068 0.148277818696077 -1.88890761749264 -0.149486869133321 1.56547945365736 0.41745111037731 0.272651942490098 0.436839053363451 0.018039966889567 0.35052860470826 0.34546803380528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
193,tanh(x),-1.38898380916523 -1.05516023136292 -0.67684198947919 -1.40181009848251 -0.803197572423606 -1.99831322100268 -0.653179111189553 0.42342051064392 -0.517752329193046 0.272167249777437 0.369489396437128 1.45870936315297 1.55911597424827 1.68299220533889 1.57442910521318 0.141497697235074 0.843852308488402 0.733261215443182 1.50442333764636 0.240308252873822 1.3870994659153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
193,sin(2x),0.592802136945762 -0.964909480059884 -0.24669738320642 0.841544120522463 1.1415456239895 -0.186828404658683 -0.381292922614951 -1.69865797201504 0.0327768763436105 0.0326024650386919 -0.286636124207664 -1.09735282449817 -0.566800770054933 1.53305990407983 0.348055868268961 0.252625213591111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
194,sin(0.5x),0.0384536292770934 -0.96659716501673 -0.417935266505293 -0.587159406443649 -0.997161138965378 -1.10100361495769 -0.0925214669496699 -0.222749951544865 0.575404336527867 0.466346033851375 0.362703915855479 -0.516428961545917 1.23552723287358 0.588493984712594 1.65377011271286 1.21528463369414 1.35808623346552 -0.0448318006065658 0.565317190820291 1.32888803979629 2.14530028762309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
194,tanh(x),-1.20283095873818 -0.984451993925336 -0.96714603191889 -0.843043937694811 -0.168504089722436 -0.208564477132679 -1.669206492638 -1.35397280128607 -1.12511500539568 -0.381516467515546 -1.00376349978551 1.06170357643194 0.522606406650624 0.668726413972715 1.42822244816516 1.81656262097081 0.246864528375219 1.1953115209759 1.47388712045819 0.828185472260704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
194,sin(2x),-0.455345374169294 -0.363953420083072 -0.786633288192077 -1.437237810936 -0.134604920576462 0.830536505272212 1.81222378634049 -0.0929776600610445 0.785043705339681 -0.847862717414964 -1.10450038847134 0.718949544942416 1.1847780157221 -0.0971890390931389 0.539016721890647 0.0962932776665265 -0.564641836678306 -0.442810449885865 0.188901887400449 0.572021377399127 0.803276843890129 0.805200162488108 -0.169736612368196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
195,sin(0.5x),-0.974403778201503 -1.2349538175153 -0.79669324619345 -0.641484211347656 -1.67338017491829 -0.607110187269387 -0.661136762901914 0.335295586077178 0.64461549727552 1.44015838235776 0.839032888978459 1.44205772335257 0.922224231198323 1.34978074096474 0.284579081793335 0.792446325737911 0.813062636462783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
195,tanh(x),-1.51118783915321 -1.46861332302339 -1.61734642060292 -0.707595803482434 -0.99156577429972 -1.34933619366002 -1.52033739351682 -0.81873059782069 -1.0570437425889 0.350553668793695 0.0541940377245239 1.23623377539843 0.606063864134045 2.14003972290197 1.32462248509754 0.716481274444322 1.08378416723752 0.996428246464015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
195,sin(2x),0.204804969620584 -1.24606613513105 -0.824688492304987 0.139378722540401 0.226159007541654 1.56001441062162 0.260311610907622 -0.0820544849330697 1.93812043852139 0.563737552539144 -0.902208186276026 -1.27610169205409 -1.2450221988827 -1.08848198013581 -0.0702017467343476 -0.0765571041256354 0.215308975332064 0.87781964396693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
196,sin(0.5x),-0.103258293966803 -1.2316357781884 -1.84065883615502 -1.01108887678896 -0.601475235984188 -0.738925386783287 -0.461076886168093 -0.350001513136481 -0.30021887195482 -0.142681459319108 0.518727767697005 0.738887588956692 0.701003953667213 0.896962259440295 0.962331805794874 1.20040046944419 0.0858500238048688 1.50989610323633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
196,tanh(x),-0.450243046199776 -1.04628820749178 -0.605058579296593 -1.68043761202466 -0.648250666159301 -1.05099976216211 -0.383695146832635 -0.756682306329824 -1.16659411317199 -0.814279050647495 -0.589266080336173 0.892950230614005 0.370282782157153 0.659754999338246 0.585506709974126 0.747015085695056 0.754985110222335 1.18058085152359 0.792415428770778 1.08979751882459 1.89860263760288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
196,sin(2x),-0.0944499439736679 -0.274054086965307 0.397029552988086 -0.927027410100151 0.435441145089203 0.653275769495831 -1.12565914729516 -0.800450297119344 -1.62307313405098 -0.739435905785798 1.38181963846855 0.795575874641575 -0.153031514563586 -0.194977460407985 -1.51376214421767 -0.740054416210882 0.225588747654666 1.02515958088199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
197,sin(0.5x),-0.498526920324665 -0.627648610348513 -1.03541536472091 -1.14337879909171 -1.24118371254707 -1.22958846529636 -0.995666475084832 -1.48008431868086 -0.817813188626231 0.1686173249108 0.522734846562846 -0.246953604932036 0.596329960150834 0.431752631199001 0.87558441899625 0.561243559473588 1.19545724922146 0.623263541918199 1.22915932318732 1.17519596646125 0.113662080357922 0.0338341368688273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
197,tanh(x),-0.237407945471797 -1.27042282405354 -0.736631068181154 -0.999217392853915 -0.799758595192092 -0.0788463976125143 -0.101090625727087 0.848951566570269 1.23389028045082 0.625045314041051 0.892832000295595 0.756716548371641 1.79650457474304 0.721176050066894 0.2136312058315 1.28094518997367 1.0876196768109 1.10841901851018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
197,sin(2x),0.486052338478705 -1.38961213300607 -0.68403562739179 -0.685272126339735 -0.634963879868212 1.26919092224544 1.23951689391226 -1.31528069200305 0.73781263151135 0.679809964572608 0.753105458197578 1.07262151223431 1.1949365955214 0.397235839989756 -1.10822801774058 -0.517875603659427 -0.29562884800913 -0.126758181122762 0.476794847238482 0.157046361555325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
198,sin(0.5x),-0.281236858370895 -1.35613172214582 -0.573966550867987 -1.63755584108664 -0.891893935898265 -1.33952988788513 -1.13006928584365 0.161339748569507 0.942897378355797 0.317435813884761 0.468513184720057 0.23249193715601 1.86124751463841 0.909579871603172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
198,tanh(x),-0.444910934452409 -1.39875740081869 -0.372487605106008 -0.762878424934142 -0.776458259409332 -0.309685669070436 -0.461834562911866 0.67956288183804 0.705112073507662 0.278175487447278 1.77096640976345 0.819924877029998 1.30956614955796 0.0140706308640109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
198,sin(2x),-1.12708414747543 -0.920523454075987 0.974447103634549 1.05081894923226 1.48088755757514 -0.167581369472836 0.333899169385767 -0.301114977272716 1.19976704567207 0.915573411999125 1.91167173329527 1.01639019726818 0.36566795462058 -0.603546548504374 -0.640806018734898 -0.402140579012476 0.0758354059250758 1.73019474752114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
199,sin(0.5x),-0.991266208448218 -1.40622039997448 -0.201487061688739 -1.1723129424674 -0.984603172575765 -0.476580148597717 -0.705211792967738 0.0578116226291752 -0.570618537931806 -0.310886045058319 -0.527472102799961 -0.0900130923924556 0.616747374280332 1.03972529713276 0.37934204557393 1.09770122710587 0.566987150705707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
199,tanh(x),-0.461052553917555 -0.731643954170354 -0.891595126211921 -2.20221693086283 -1.16532495152947 -1.21342177063779 -0.282086479356972 -0.135633638162215 -0.832916963554067 -0.415852144074946 0.968509239205726 -0.0535071214317813 1.01696115113329 1.40280783083299 0.654816725688416 1.46357923192607 1.26748465444362 0.0982008660391482 1.11416255658645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
199,sin(2x),-1.32476651957143 -0.175739471653605 0.778239972807767 0.220467073064515 1.047256963049 0.149907755033476 -1.00732035804804 -1.51851931635007 0.0817142024606345 0.91455128014766 -1.73206898366542 -0.885951383470942 -0.593307547726383 -0.733841633124839 1.00544367113784 0.344042898324835 0.655060064764822 0.807717525714945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
200,sin(0.5x),-0.948186730734036 -1.37711058689894 -1.63144570038619 -1.48668746445464 0.299884032746122 -1.13084240939182 -0.485914736870043 0.47485387188675 -0.558824190460573 -0.175735475833071 1.2137963365976 0.745794663485451 -0.323122123605629 2.33543306545384 0.966758778798337 1.37238852211135 1.95190934086436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
200,tanh(x),-1.19311329924379 -2.02656603493686 -1.5432415728751 -0.571745977408471 -0.446749195478238 0.397694625739904 1.04187366223208 0.0566492771615703 1.56035225571243 1.39542147877212 1.0078681536552 0.982558294507696 1.03648525885794 1.38942124760162 1.31095213465463 1.32031074901448 0.265116462922324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
