id,type,series,series_length
208,tanh(x),-0.121113554028626 -1.00918063683401 -0.731908043126248 -0.785422145112348 -1.13530860901116 -0.372352645730369 -1.60954129000293 -1.37178511448094 -1.16495075960768 -0.602170142719796 -0.538285633299424 -0.299204627110434 0.0967532038356678 0.795200380100997 1.29900744908804 0.989141269422901 0.81704093344398 1.15093081645655 0.761932648486146 0.602374408840703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
209,sin(0.5x),-1.19129648472963 -1.22184645082425 -0.948416152606757 -1.00848927389789 -0.852010478912176 -0.374026661814723 -0.002050789962252 -0.143282113229722 0.220805956107769 -0.670989420207845 0.073081612044307 0.343724694091525 0.850322259679331 0.0574871076162208 1.0982277744973 0.786747389390353 0.471984487118674 1.00615164380295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
209,tanh(x),-1.10537068380335 -0.867359501980053 -1.09980452410399 -1.04221114332044 -0.811672614222187 -0.933626864399051 -0.49085030478865 -0.281475235155813 0.140057061126705 1.07459598361934 0.705016590627472 0.722441135991848 0.98096181126061 0.944119663962457 1.07565594288971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
210,sin(0.5x),-0.727657439777051 -0.546776880575686 -0.708836060184527 -1.19419887978212 -0.824810672545041 -0.679937560176476 -0.254345681892103 -0.521138531713575 0.134833866421149 0.0486105795526868 0.0608039287892904 0.408267475448713 0.61346569954357 0.515603586514954 1.05988960246872 0.537269116232772 0.876639766446006 0.752038315151793 1.26040603653647 0.848748844352277 0.932312826518223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
210,tanh(x),-1.06476535348465 -1.21718628539968 -0.607187546684059 -0.689236054528819 -0.217043623864573 0.164305506687589 -0.0827360644485893 1.00717605109594 0.554397093608199 0.43670262107203 1.2389443305468 0.778718040435656 0.776864801560991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
211,sin(0.5x),-0.0918876527522642 -1.02232173900757 -0.744029043711562 -0.716994557883547 -1.33272805157055 -1.35931604352033 -0.73211152129704 -0.64517230800005 -0.592493414978175 -0.961545200864899 -0.0693526480531666 0.420835350267086 0.510083787034336 0.991071245143582 0.419797752254027 0.987620785300389 0.324902723371473 0.848226599750878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
211,tanh(x),-1.48248040962326 -0.964448796476677 -0.905121705124966 -1.33712999334241 -1.40518914865552 -0.673036254532802 0.360272986163951 0.992674411420566 0.948095044958725 1.35196623074955 0.694595130884333 1.08508856368583 0.655865560992648 1.00003617542552 1.15440964653615 1.02335155153642 0.686665286543872 1.02022673109254 1.36064500281478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
212,sin(0.5x),-0.796896129397878 -0.304659317816064 -0.992488081177331 -1.03026438880594 -1.32791134153474 -0.741766628075882 -0.534395130182449 -0.872471771159146 -0.360959823554947 0.259932317557737 -0.0801771032882042 0.205533952201303 0.934664734933998 1.19608954421994 0.560160003023363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
212,tanh(x),-0.868444676336277 -0.595954019781751 -1.02813852703577 -1.1851827118527 -1.05109994543437 -0.982984683229765 -0.881685709141901 0.1488109105809 0.199892169482753 0.853072379366378 0.896040226438432 0.546784044637446 1.53656893886843 1.28777333483882 0.871546915260861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
213,sin(0.5x),-0.833124380472318 -1.04292161283211 -1.02525500202825 0.122748120949636 -0.53258441271787 -1.37405573295589 0.168688777357145 -0.0719654058911623 -0.310806341278087 0.662145163065841 0.423804432594256 0.833002729799754 1.29152752968031 0.901478302095721 0.20360474745948 1.11982020296678 1.02352563369452 0.992150684511157 0.451502335931462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
213,tanh(x),-0.522037641861484 -0.909591596611273 -1.40436240844375 -1.07275663328427 -0.808381432863503 -1.2964687738874 -0.704642417649344 -0.82054099752356 -0.588532972473271 -0.549026794106311 0.514800597962672 0.321577979579673 1.43633014235783 0.813243724033512 0.951063467024515 1.58352135209774 1.34438407622321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
214,sin(0.5x),-0.687089457989892 -0.690078659638944 -0.835856325001428 -0.702483987962008 -0.0492040385449007 -0.207382196285692 0.558428791026993 0.420947015304595 0.116810371533675 0.773542584304178 1.58849833742009 1.47217983110105 0.840563790920929 0.705397449945402 1.21036090475373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
214,tanh(x),-0.688592919893675 -1.04909644388603 -1.41174007248153 -0.780315331415535 -0.409826629705742 -1.42950398753265 -0.713299588224306 -0.369876436018104 0.050869330078737 0.572200153089188 0.763600346640527 1.15416090793054 1.45350614491964 1.72488200531634 0.954499950639499 1.15743657958083 0.598316015578641 0.764972618818052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
215,sin(0.5x),-1.24917792780807 -1.17334446451145 -0.992118734789245 -1.20085486733663 -1.05756234724444 -1.13018596151566 -0.590625549312687 -0.327638551310196 0.213953586078965 0.108751282292561 -0.209822320818233 -0.150938637867081 0.507258722055288 0.249111377762497 0.244267329221644 1.12147342545246 0.665554533797612 0.638786855027265 0.794725386897001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
215,tanh(x),-1.17781753558765 -0.672297462760305 -0.564907060595406 -0.610932556850585 -0.523559772570405 0.827938875875159 0.317931448216832 1.55047252707609 0.983920055864679 1.71784290730012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10
216,sin(0.5x),-0.561885085998387 -0.445313486393464 -1.41345712293967 -0.990923688031118 -1.23374491368033 -0.428142949922533 -1.09028621822227 -0.987842300825156 -0.680788949187479 -0.995098299448744 0.0325349289902796 0.267655513659016 0.0532179583047113 0.210591662501897 0.58979640062118 0.659432162318279 0.730368292956404 1.20243099994742 0.934111771857356 1.4265198533393 1.37889400787614 0.8389040881131 1.19050021615733 0.294255844583952 0.578919390218941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
216,tanh(x),-1.36208116567443 -1.22209139148965 -0.749441452170414 -0.162049048334558 -0.641283633295522 -0.725013957900887 -0.878032954010799 -0.995293588612746 0.282989710968592 0.652958030646589 0.582295586621297 0.833880115614324 0.587612922036614 1.59436843377856 1.16873715524623 1.42574157536185 1.02595523964478 1.03159643824161 0.102026424399257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
217,sin(0.5x),-1.48579643248116 -1.41089213909436 -0.985780913131034 -0.710367624065137 -1.5408754172305 -0.927067376062658 -0.745860996231444 -0.795441763166804 -0.128043267319385 0.0645926578611129 0.605690949394405 0.202936312598743 0.397720960392462 0.659713738009734 0.853456087919468 1.12601089705163 0.945850106292267 1.11192209319198 0.713779020130393 1.06101207502053 0.934589728885114 0.532855698661886 0.691199899032917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
217,tanh(x),-0.952352454235754 -1.60931273066245 -0.574500137651404 -1.20959617776014 -1.0789045937534 -0.72756243596379 -0.748864815298921 -0.511911235123232 0.532659496758911 0.0719858244974017 0.525033261823673 0.930243065959861 1.16010961336542 0.849886001992292 0.80452105994658 1.02893037653416 1.13854929767862 0.935077830919309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
218,sin(0.5x),-0.972796063160459 -0.728967255052601 -2.13866843629015 -1.37435870296025 -0.779907998202049 -1.09382073092143 -0.981470386958414 -0.250476184979856 0.0930481606160247 0.580022821152062 0.307400255636134 0.436296951109011 -0.314913263471058 0.930872856822858 0.738428119263357 0.751524114554339 0.994718046686275 1.74192182675844 0.695717189186477 0.890972971313582 1.13079268661578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
218,tanh(x),-1.20046169800837 -1.20884373781468 -1.46297788424606 -0.948142393269839 -1.26893834031654 -0.902538100911142 -1.03414081500151 -0.238822243133373 -0.206576030609542 0.0661730183020583 0.0455559126140749 0.966629034489669 1.34859214725029 1.13786172753915 1.19696788773219 0.817841690402732 0.593152676585893 0.985728117120337 0.956474846423869 1.12245626237201 0.9741912337239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
219,sin(0.5x),-0.683440746729268 -0.513936075427677 -0.962548985325917 -0.907202945983229 -0.305795887989689 -0.571044442185015 0.12206212466644 -0.446152051108842 0.449350274218632 0.714970296517332 1.11278298762411 1.12476464617389 1.22883035289481 1.11616604049072 0.943090491807719 0.845780510365968 1.66108765971694 0.966307051992623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
219,tanh(x),-0.705424323812342 -0.719739368667247 -1.02411081725303 -1.1390316036446 -1.29844835901629 -1.37798474078467 -0.445969692603885 -0.674033592550554 -0.843734882569807 -1.09214438477699 -0.825994796274579 -0.110819720369248 0.572516318790553 0.500118935708029 0.588186655328833 1.03742686298339 0.967786937884011 1.24421720502293 1.05088762312338 0.92212980901132 1.12293578024945 1.04923024352902 0.502947129688101 1.13845481476554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
220,sin(0.5x),-0.689684255173996 -0.434537805440509 -1.02470800065839 -1.10835172123608 -1.20989331934073 -0.890386933158054 -1.19342072797673 -1.17745664082118 -0.892619236850581 -0.255265056755847 -0.261405143029806 0.333866148511106 0.0609383492220816 0.23940376347749 0.55245883091738 1.19413428771985 0.869972108750939 0.531702964142847 1.10891395321973 0.727604795182204 0.819415759288167 1.35838991150398 0.0136700800835636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
220,tanh(x),-0.819490023406583 -0.937957091091003 -0.856498975307172 -1.15073467657831 -1.2432993442174 -0.60560519532232 -0.937066725219209 -0.755437026656789 0.062621229739387 0.300653985294106 0.459495809220956 1.02485897493387 0.703181228674851 0.607370844384612 0.87700650308209 1.02896727396558 1.10977114530341 1.15458847475048 1.40249186882698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
221,sin(0.5x),-0.618864734439205 -0.893337158860287 -0.773419310754516 -0.724492416537833 -1.20413987618704 -1.13636086484843 -1.28624826398499 -0.707015396652024 -1.06388656767228 -0.311753432341777 -0.252334353003286 0.749034156763007 0.821329605509048 1.17055464341361 0.919850898281698 1.31012416648864 0.481826495316857 1.16930905291419 0.919186056887637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
221,tanh(x),-0.872496714490354 -0.946425425272817 -1.2578630514547 -0.743971718067145 -1.15774707509706 -1.48088184136289 -0.326171993779078 0.0510731584969455 0.310612722406574 0.793427093174924 0.785171886373006 0.84830071902244 0.860321325055243 0.775336726250747 1.41749346588432 1.12711646095256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
222,sin(0.5x),-0.707111421294654 -0.538622603039261 -0.710359617750865 -1.27288146297594 -1.20118707789503 -0.972496451242565 -0.935886582609843 -0.755031236375208 -0.56205673015065 -0.114117734933522 0.0901299428238312 0.281787526763014 1.1106210190859 0.799158064837134 0.943506213633855 1.09277878423521 0.567088765751979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
222,tanh(x),-0.81684004588351 -1.13116583254026 -0.629357328485482 -1.20231218572052 -0.842727394494619 -1.30139736129071 -1.36418707697475 -1.09156458138081 -1.1524351786609 -0.373242240562324 -0.381585127200724 0.554018689513554 0.904648801721208 1.13060585625421 1.31708484015618 1.62600320082527 0.811809662957331 0.289057308706839 1.03681940943501 1.13325240433773 1.32457494781081 1.34358712865547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
223,sin(0.5x),-0.824441397018436 -0.896269748748061 -0.668490919824217 -0.032675068220863 -0.890389928619679 -0.124254403061216 0.0270006809827427 0.723244160481851 0.678805192152105 1.47251710975535 0.782724442527489 0.694617960722888 0.858675610879084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
223,tanh(x),-1.42843248948471 -1.11230275425643 -1.30687873932223 -0.836408501093641 -0.987439099728301 -1.00597704615149 -0.761079210737406 -0.589541439642198 0.572585548236126 0.0946582914067133 0.676408113335102 1.40059626302447 0.965664173904624 0.979530334269684 0.941160105983334 1.25170436192723 1.0000472511273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
224,sin(0.5x),-0.316064873989287 -1.01698322981213 -0.47092552926516 -0.975954767385724 -1.18931189317701 -0.684625125171525 -0.719826057840963 -0.765585309231062 -0.561974325692769 -0.778708942447743 -0.558846200160365 0.402092574257868 0.660318952967204 -0.0604576585748892 0.683913485539965 1.11484984681285 1.05920609665222 1.12164633340011 1.15719557615154 0.941618063681481 0.723507951372793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
224,tanh(x),-1.17951231933494 -0.969734087055705 -1.52958394478277 -0.491643788842861 -1.22850444428382 -0.766689169589646 -0.843117472488766 -1.04103967206976 -0.44023967441276 0.0113691774846984 -0.0680536723948144 1.09248493025553 1.14085421108701 1.12505161514106 1.11667152490325 1.14214892760401 0.940964044508497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
225,sin(0.5x),-0.866759441653894 -1.76509125140782 -1.35858580245022 -1.06347416293063 -1.10526017677225 -1.06709894287943 -1.60379034766229 -0.448246660636656 -0.498914166203537 -0.560860609713242 -0.152143329170339 0.112169441492561 0.410721455436228 0.71941723492536 0.723293582499977 1.53643204427197 0.911139350931883 1.00216361060993 0.876764798951461 1.40007511234605 0.553883009085061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
225,tanh(x),-0.899848605680921 -0.578439036068725 -1.18304148848995 -0.848874886054731 -0.542563861995594 -0.796364989102801 -1.36969675704882 -1.05187624062754 -1.08940443969181 -0.235455614289053 0.0410784564340199 0.84899063344993 1.05216843304267 0.786244882549114 1.07898333145727 0.816501922758725 1.27550195979087 0.927656477362624 1.19250059317654 0.730496456437439 0.942697059543932 1.09902951985804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
226,sin(0.5x),-1.19585435432506 -1.05485483783134 -1.27164018428106 -0.908434523155228 -0.643183939241506 -1.00280600273818 -0.845229071873804 -0.868778427646275 -0.506268842215202 0.426723332892334 0.593742498957572 1.14347116031615 0.501338059114638 0.854841944738461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
226,tanh(x),-0.950488752128494 -0.857653385660974 -0.934461725183834 -0.71460882995011 -1.38491432290505 -0.899065726928402 -0.812629160371959 -0.818897266646109 0.589170386789685 0.585323712124135 0.210567386814831 0.573078811954999 0.788803057699339 0.736344566235032 0.548491346773373 1.0219529725406 0.946694104524176 1.85156340682483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
227,sin(0.5x),-1.08192857549028 -0.602487843342318 -0.795337046178297 -0.669018206273404 -1.56117065582727 -0.485234886898296 -0.481994800397844 0.0114841851901706 -0.0210565064461932 0.224223862221702 0.189067023342208 0.5014799047202 0.144974650810588 0.751010168102669 0.757496668123084 1.27994522181908 0.469541656715862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
227,tanh(x),-0.609079455035481 -0.744992715700828 -0.861746930827853 -0.570385360301825 -0.912278635638043 -0.95479727658928 -1.44562746598964 -0.839061039288627 -0.960733256132418 -0.306926008511296 -0.605516903676666 0.248110178241187 0.542829289541851 1.38914656147978 0.611372537539717 1.05236289324498 1.76541827088056 0.617553049144992 0.779551564841472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
228,sin(0.5x),-0.842083922562646 -1.11438731847406 -0.556492473078018 -0.884667043162407 -0.424272688898726 -0.902802408297019 -0.718361130987613 -0.92832572765076 -1.22147241687044 -0.310604883206784 -0.62590818564081 -0.455581784968358 0.158031190679101 -0.0703675826073596 0.20684034575584 0.284311109016528 0.935447073044638 0.531459208405823 0.837962314457427 0.951782910723857 0.601183621499248 0.657391976899309 0.617741916922625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
228,tanh(x),-0.997473609624934 -0.981745980044535 -1.1429070222478 -0.949880395509089 -0.714450443437419 -0.929207606966193 -0.865082588900791 -1.33410414827595 -0.452441408139144 -0.691314668178556 0.609469395918735 1.03849770313218 1.4755264002946 1.14784606559923 0.824184031500023 1.49716980111652 1.04678324350442 0.870417326517217 1.09597499677652 0.888171103349159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
229,sin(0.5x),-0.85604216708366 -0.930136516857917 -1.21829097061904 -1.32231011042319 -0.775189268183465 -1.0383769992709 -0.987339631969224 -1.53095998467599 -0.347263878044393 0.58648357728726 0.551156901582362 0.894441088896153 1.14484824503838 1.53497608338866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
229,tanh(x),-0.261428012384252 -0.982175001115707 -0.652627826323115 -1.42323249924567 -1.44319472221625 -0.522058947684172 -1.31394578106205 -0.945625148918387 -1.25309316374434 -0.193067093060828 -0.0025142893535855 0.439241099499015 0.610115969464073 1.03174814015206 0.923032471694099 1.16833635819327 1.25824899236716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
230,sin(0.5x),-0.873238106017762 -0.906911812750099 -0.93774850062254 -0.57785197849096 -0.946838815977992 -0.583850856500156 -0.218681582153982 0.258421501900839 0.828543854614677 1.07866522479924 0.925289778086894 0.804812453908481 0.709048170750904 1.36395859126766 0.875082284371886 0.855621868913262 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
230,tanh(x),-1.17116788658999 -1.08780873426342 -0.468196918474003 -1.28086599993987 -1.30493526288792 -1.10631457240649 -0.716017009931182 -1.53074939101207 -0.420210323788433 -0.884218054620607 -0.621115127085994 -1.26210192692055 -0.324353318203922 0.854281706242534 0.752791094522805 1.19065477944266 0.970335236138435 0.753760180590282 1.25003433696229 1.26024911759092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
231,sin(0.5x),-0.262186211171811 -0.81023812344026 -0.648992497428493 -1.21608729611134 -1.15137474428769 -0.930579675016146 -0.732901374222501 -0.788396455830395 -0.869362294380718 0.32146951701225 0.599300956483978 0.527747883495411 1.02235421693399 0.210748276578204 0.447522216628165 1.0902099238923 1.34305717191546 1.00324797809372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
231,tanh(x),-0.78462590958736 -1.44965170558807 -1.62563679044017 -1.01863883053508 -1.23638191881222 -1.2401414859267 -0.86840503427695 -0.727333126555191 -1.59599923109186 -0.899134451677443 -0.798795632210498 -0.595661752484735 -0.253665297119261 -0.185163143370094 0.69345114858448 0.752872025039699 1.47166006222866 0.9912242151419 1.36265045212952 1.15007154174945 0.934895453486517 0.992773082688295 0.624348847525593 0.93716492764941 1.14496858840262 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
232,sin(0.5x),-0.678507535826196 -0.828676359779024 -1.14353978191229 -1.63726144125768 -1.31736480499075 -0.845109330383932 -0.655385095017221 -0.350643321287062 -0.717156183746523 -1.00296208120802 -0.20317016861048 0.352563952978202 0.410569307987127 0.848952002908699 1.48203237996059 1.05555602611713 1.23607051921395 0.883299573269722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
232,tanh(x),-1.0143329968365 -0.867925474852911 -1.1445945190233 -0.814588029808998 -0.973457427394131 -1.00540826709641 -0.501094927127613 -1.21561357002697 -0.894495987607534 -1.27776129958167 -0.759923779290494 -0.0254437781015279 -0.274683324878694 0.92239232823064 0.616123402735231 1.02097342622947 0.853761082367713 1.50631935716992 0.947346539556705 0.828840854029439 0.544570184273902 1.22748560362089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
