id,type,series,series_length
171,sin(0.5x),-0.389662652816639 -0.130570853141962 -0.436876455833718 -0.0240016512585024 -1.19455733962938 -1.41585664664421 -1.28136833521719 -1.59035512415316 -0.510637810055665 -0.121736625170909 0.285534910262361 -0.266345461301719 1.53587747426588 -0.574551832369927 -0.725115892175861 0.868719223941476 1.74705360638344 1.67775142151989 2.00522213291533 2.18096099227136 2.23700707413587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
171,tanh(x),-2.02028218489524 -1.39291479498114 -3.420212365986 -2.80435332615679 0.65347098486046 -0.497825140479445 4.18646325020739 0.445408592507148 1.05616894720582 0.382029889454747 0.811423181392416 0.188226643223301 1.10136396923083 0.500576581410968 0.809692418250018 1.56265961979468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
172,sin(0.5x),-2.08683389441667 -2.14858882174822 -0.303410984182963 -0.0419803005497008 0.351106993323963 -1.3809896606948 -0.887060702416246 0.764794648383086 2.32641850456301 0.602030453687269 0.0633059915088345 0.69489774317932 0.00494032299422509 0.835555745015264 1.6091211215329 1.22307846362648 1.35663277360642 1.81643302731929 1.00644524295015 0.67421592622461 0.91550539658638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
172,tanh(x),-0.412045304039352 0.0531973431425183 -2.50168780965015 -2.10138882569005 -1.22278243274246 -1.60030864874462 -0.33606802741337 0.132883035227457 1.32186527685128 -1.04237351751809 -0.146816821987749 1.60390582616027 0.600115082012729 -1.39638972872273 3.21118355990051 -1.20243086197208 0.100360239404635 -0.0883387415388638 -0.761233327273674 1.14230752600352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
173,sin(0.5x),-0.0794547327144455 -1.48580118674559 -0.887097859701688 -0.729174431140748 -1.64519880140158 -0.421168704030868 0.835456122744574 -0.884323477377517 0.407435010173601 1.90856177527059 0.452894993883233 0.408963933534072 -0.194046014799155 0.88875046638422 0.236981307070617 0.730874445309377 2.10897562673251 3.64061025936713 0.273489727302693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
173,tanh(x),-1.35120976574337 -0.571127262307659 -0.515491363815698 1.01624518257469 -0.647407044991177 -1.48191008148595 0.0432956048118058 -1.31072207122289 -0.886072786729702 -0.517227771735769 -2.05754307588171 -0.111155028056867 -0.942834052037578 -1.95653130385802 -0.814011885349313 -0.272122319455764 0.193300992484707 1.85349516277653 2.42704696047828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
174,sin(0.5x),-0.98146335145865 1.35189146573777 -0.458577285708696 0.300684681696345 -0.0707650931425761 -1.47343582859103 -0.705965614120042 0.225510160484969 2.07100502649793 1.07069061908262 0.605242468216591 1.29017085763019 0.374796930517211 0.423860126514318 -0.810843741080846 1.28279984564446 0.115125566191617 0.77948998611263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
174,tanh(x),0.465808674816124 0.381521173878991 0.0600259799634242 -0.0985283382505817 0.599910698263747 -0.334631024079151 -0.458071038044618 -0.31885346664678 0.892528768160074 -1.26288582370837 0.687760868603588 2.70209238021308 -0.131951541780857 2.10020886354683 0.789719320107298 0.429456929932424 1.2787985387385 2.43206815027305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
175,sin(0.5x),-0.904337289471017 -3.05095684909178 0.196874860427254 -1.00834324820982 -1.36408327256943 0.63472567376867 -0.205111058866524 1.07217653589119 0.54399106323477 -1.63337490817866 -0.0248331213415681 1.66247846812122 0.0145539092496324 -0.438498867793335 -0.0131027529119181 1.11356011018277 0.980463327857245 2.15049744851139 1.23243975166182 0.2351967953978 -0.0327827682809598 0.78464583862815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
175,tanh(x),-2.53221300248011 -0.404908086647946 -2.72429324225975 -0.594196047219904 -1.4580283983506 -1.85864001572812 -1.97107475867599 0.908661605071987 -1.5602835860194 0.402236252697792 0.234339123933807 0.0429994601854131 1.14844607649828 -0.0390919271648287 2.58277647017393 1.5753247229397 0.485498703198305 0.783012161065732 0.577132424721123 -0.810332845052622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
176,sin(0.5x),-0.264700045397541 -0.662828475616823 -0.10733579134107 -1.81882802808618 0.0260260897617358 0.857422037570902 1.92295565795035 -0.280095959483132 0.0172860768739252 2.02539456631128 1.48353190972637 1.24909638691334 -0.0645437640753306 1.66734941228749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
176,tanh(x),-1.29733254098984 -0.0812189809507085 -1.03371995822845 -0.896085081343735 -0.984740124016754 0.0962202468222612 -0.11858948510586 -0.434478828185665 -1.76686225533472 -0.38469641710385 1.86858603763898 -0.400198085036588 0.721145845094473 1.12660900450243 0.844113140461324 1.25351519677307 0.505669358516905 1.84336942987583 1.59498441524399 -0.0693299886128406 -0.00617309322973869 0.596336386262363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
177,sin(0.5x),-0.233474552973264 -1.37380982135397 -0.922600888120907 0.190113707373307 -0.728997313764696 -0.261866126660079 -1.62109078543965 -1.00458524112228 1.98782782655144 0.3329824609122 0.129973436613977 1.115542128253 -0.208280170784443 0.454625128717068 1.20669638993202 0.332442647713039 1.23437560313979 0.39696753585303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
177,tanh(x),-2.95421548607391 -1.05902824920866 -0.584291656582129 -2.28482921969033 -2.06267355735686 -1.12381828347845 0.295647188383437 0.542106898014449 2.85858645138792 0.745237056996982 0.288674773899144 0.0221091171431578 3.36110621490205 -0.299921908652209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
178,sin(0.5x),-2.21248453279106 0.0745922231986902 0.124270608393383 -2.10279938950689 -0.571654062000489 -0.951180702466202 -0.763295850070569 -0.156492120313452 0.892650876643915 1.00001334509635 0.043438285852923 0.194262589330433 0.118276401375078 1.15485193834664 2.50508016379267 0.165978967466208 1.19533931408283 -0.201168338218898 -0.235796503654321 1.03979544734574 -0.772506785798235 1.41524517290225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
178,tanh(x),-0.813578104968161 -0.628844911057734 -2.25758655048984 -1.10751460061007 -1.60711325616552 -2.67006559604958 -0.563894039556118 -0.728055158422136 -0.381008566456035 -0.633070032000427 -0.244964605568618 1.18698933543366 -1.41751969815021 2.14528834433844 2.95772986684178 -0.0640141446331859 1.37825953923533 2.58748154001912 1.44635365106991 0.58004843242413 0.583398087560405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
179,sin(0.5x),-1.17311105710654 -1.50689248497743 -1.32175948305428 -1.36445104964506 0.251741219411506 -0.945482881850813 -0.0999845268158417 -0.641009837625929 -0.59029790676908 -2.04341875429379 -0.0496853248592946 -1.02124128951501 0.367003663364115 0.175107127556679 0.199715287006744 0.467087978266344 0.142090289504699 3.22770171607157 2.13816612114797 0.956587173735526 0.555906082664218 -0.326910100489808 1.29051481221819 -2.42322048916152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
179,tanh(x),-0.278251815247013 -1.28154411605969 -1.81753224829355 -0.244052321898746 -1.72518297831655 -1.9253079110882 1.19028634929518 0.734029941791175 -0.152755921970454 -1.1362656819623 2.13426419923723 0.986715435124253 0.00962446922726123 0.474464138510879 1.28563051577375 1.06482056536884 0.921434428336837 0.445228674098444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
180,sin(0.5x),-1.78466915804994 -0.0630522192431984 0.0956172062675135 0.632293548195076 -0.0389341223009557 -0.683171141999169 0.525140597395977 -0.0309592544440629 -0.364857685181853 0.0156627699851397 -2.67504124889476 -2.20589564932022 0.465331140479498 1.14173731170955 2.17389947128186 -0.425754719527739 0.524506389559109 0.795877722297571 1.00038216776552 1.38841036881382 0.912222846772701 0.158445441947305 0.384450576251714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
180,tanh(x),-1.80466240545163 0.749633635795705 -1.53720109562358 -1.58520839945427 -1.54687689702395 -1.68648406050014 -1.24801082051549 0.846585868326564 3.79159595410194 0.234121906994826 -0.952838226785364 1.24468188677731 -1.34291063823314 -0.360667185451227 0.59812305887075 0.419313377250083 -0.937740708665348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
181,sin(0.5x),-2.62729463339111 0.223821887432608 -0.0937381066668692 -1.25568533330577 -2.14410416869918 -0.617837526430767 -1.1738995169275 -1.96344625929963 -0.900676001362378 -0.0880369084033977 0.3278642481682 0.286587981400829 -0.369888900674908 0.544026317830513 0.357938830762948 0.444618365884677 0.873273093287541 0.228613792017587 1.93685660023683 0.914698748717036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
181,tanh(x),-2.1181551342016 -0.703174835009676 0.336053921844115 -1.55428093077301 -1.47199167368659 -0.798879559316244 -2.14436884238536 -2.14904785305571 -0.38871758183369 0.39405190396148 -0.809802493901084 1.38310429182628 1.70218183756827 0.117454593040263 1.52106337454887 1.43290982958529 -1.07975168995834 2.63332400424722 -1.04805894089075 -1.21057081638625 2.81069605992958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
182,sin(0.5x),-1.54647041403021 1.25969810440876 -0.561366636391606 -0.263345612763554 -0.89799728495857 -0.344501536081304 -1.93916483234477 -0.596675246613134 -1.16711397909687 -1.11762501981225 1.00099631034196 1.31456769596532 1.61139286201159 1.98282766426095 0.673886310029259 2.46427040316459 0.871085713131959 1.64760067250298 0.455509715348619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
182,tanh(x),-1.42634250948431 -1.43314217729754 -0.77002490466358 -1.26884586149969 0.276246113917612 0.229411854589764 -1.34752297473623 -2.16809571386745 0.483808943994036 0.119385479250467 -0.261153287487041 0.400860979357463 0.290215092252546 0.481482794983438 -0.478441504343275 -0.267627747865059 1.88684265261143 1.05247382404607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
183,sin(0.5x),-1.32401065071872 -1.93990488541729 0.350806652441262 -0.496489128949013 -1.07596211303646 -1.71290271756354 -1.87746768334535 -2.12591592185868 -0.439159337546347 0.348783913327821 0.844932599799849 -1.11026373491121 1.09290136530308 -1.03684968944252 1.80406064128275 1.22205556647052 0.504366430633345 -1.13974065826972 -0.525761882546506 0.279191828541911 1.27268511901764 2.37706395571612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
183,tanh(x),0.254837155195626 -0.784327819251489 -0.982536326106793 -0.745734912824746 -2.85507723833117 -0.508531807969594 -1.84872371274013 -0.385622131326951 -0.197225826180839 0.530436197961373 0.41566413922917 1.53603258033426 -0.512556655070492 0.695120002591927 1.06093175982753 0.862882445851526 -1.36435200645966 1.55972263764473 2.60075263813992 2.99452550419365 1.54090780655718 0.385936742980595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
184,sin(0.5x),-3.12702409424617 -0.1550332387973 1.42020712485842 -1.81907897392469 -1.17263660813317 -1.88920625286835 -1.09086578526022 -1.37102840663344 -1.7543587939215 0.644627365325113 -0.525636560145128 1.15072959289606 0.192150767857961 0.118573825715925 0.505409115058671 1.20420124592904 1.01611260413645 -0.464805360091087 0.743592578976854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
184,tanh(x),-1.22544710284064 -0.122296121516565 0.219552504838997 -0.868054526109293 0.652059591149434 -0.193616907349845 -1.32276775406259 -0.190468565718703 -1.85699055412748 0.493020116017527 -1.53489952183362 -0.63083296822931 1.14531927893913 -0.288665073917386 0.364256330838325 2.1470809064343 0.32301945955502 1.57112340937171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
185,sin(0.5x),-0.453093509290087 0.288374820456869 -0.505652561562935 1.60334911341237 -0.0825398711371003 -1.55738162468982 -1.42363917212092 -1.03334924922535 1.12302363517836 -0.705680038580196 0.725662008603718 0.487700349182212 1.50249799565917 1.0132415993675 0.704947722756107 1.65904979747119 3.43564765214518 1.92383360661323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
185,tanh(x),-2.68835000325284 0.130788369137423 0.465899738848614 0.738927670499482 -1.33182923720848 -0.85128206398868 -0.601676695081972 -1.10859245926863 -1.09462579356959 0.567820295888613 2.06061855553509 -1.06001746167342 -1.13386150516677 1.82259101034004 1.58996802303901 1.80303986465841 -0.0260392096441477 1.83365772997416 1.01309581668669 0.347023436047803 1.94939529909235 0.538415059826452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
186,sin(0.5x),-0.652471107597616 -1.42347408029534 -0.272828269604474 -0.978424159648662 0.594738318730924 -0.145679640594583 -3.04298260323276 -0.077975041170349 -0.892324204227618 0.811906739279659 0.348375930422524 0.205025805475383 0.735959439545751 -1.78106206048868 0.499336532734981 2.23695353714016 -0.346309133661666 0.704740770689625 1.97762793300156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
186,tanh(x),-3.5692068283605 -0.961745839224294 -2.00533759165839 -0.620339442042666 1.39822228275249 -1.14251345249001 -1.21859292019274 -1.65495218840151 -0.108449655231581 0.389223263887916 -0.849714453481873 0.560807727760024 0.879770355276164 2.14134318192893 0.775037849493693 0.798303347709943 -0.0142176667874708 -0.815180553605282 1.76902667685011 0.690070466302535 1.41686418759417 1.90186065150747 3.14040127253176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
187,sin(0.5x),-1.89591531359802 -0.424308644645224 -0.807841312987878 -0.68692821881207 -1.19704331381788 -2.47362980877192 -2.12208644452441 -0.969016575993938 -1.16403339444605 -0.500337125199228 -1.79010488549728 1.87759177961218 -1.14103498189677 -0.872821516216152 0.165680548111365 -0.943840515063796 -1.21163958914169 -0.340995632866209 1.06146412876212 -0.4663740002097 2.17907739768665 -0.345000966858304 0.762618851427705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
187,tanh(x),-0.112497998010112 -0.222904945652644 -1.51226463245583 -2.15853364303999 -1.5969099660751 -1.56129017434113 -1.33810880026875 -2.3717351266628 -0.614641033247425 2.60536650650621 -0.714057550758312 1.15872932044602 0.326423613012354 0.571222857384602 0.133042551522653 2.38485740102895 1.01540387225973 0.798852273142204 1.47001939344902 3.37543419577187 1.12970420893622 1.71306224872536 1.58242222185815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
188,sin(0.5x),-0.163310978435482 -1.37030416394197 0.484238341204983 -0.297481741385453 -1.4434418645738 0.320581634412701 0.158662001677028 -0.313010303293615 -1.75289461256688 -0.539009698603951 -0.954386660473543 0.273954182711935 1.97040150015826 -0.269644957392487 2.04301767062411 1.05459363915274 1.27413093399187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
188,tanh(x),-2.06651460194398 -2.48202997312491 -1.55395060213617 -0.856404320050753 -0.547248112653854 -1.341871260276 -1.64978235406502 -1.64663552742447 -1.51740977946133 0.216223222278583 0.672439361654174 -2.15320530511064 0.68630059263327 1.56147868322166 1.00047984318787 1.74847415980826 3.16048975130194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
189,sin(0.5x),0.812917368080711 -0.958048197815902 0.462650074356388 -2.74862587322574 -1.79037554975209 -2.11931125001913 -0.83089451750388 -2.04667051220052 -0.403981763107496 0.0950038670282941 1.3348206852284 0.205790571443876 0.863025041440039 -0.718766064177001 -0.03096257730701 0.261233711017412 0.0474679199488623 0.221717607858201 0.717892177561904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
189,tanh(x),-1.93954124914086 -1.10987739631732 -1.08402652530599 -1.89624527886019 -0.868428840266206 0.664350014952974 -0.640577051260424 1.22682180706443 0.528530853127748 0.649551051085433 2.2992262594566 1.68521830672026 0.868591722311033 1.46455950345698 -1.23300641571312 2.20954974995579 -0.140235588229627 0.634257108622942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
190,sin(0.5x),-0.780583556621887 -2.99307690869937 -0.42410024005135 -0.478418626239846 -1.19442886096027 -0.225046095874387 -0.174596650372944 0.143563356422156 -1.07051043812155 0.212084523875733 1.09976325528434 -0.0590206737152001 0.695226309755316 1.7675782553919 -0.0776071318792413 1.83667907120798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
190,tanh(x),-0.477373732651614 -2.22939876178077 -0.674117563097922 -1.89951972943383 -1.57805271008751 -0.61613881059742 -1.3517410357357 0.283083381777281 1.29623948384095 0.446160851825405 0.296073809569145 0.175904755491054 1.09849110993035 -0.421275859769862 -0.565878217135786 -0.323559805080556 2.23135394000421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
191,sin(0.5x),-0.124299214680405 -1.53775226877322 -2.31413768899596 -0.108884369673738 -0.785771122231887 -2.29810777233244 -0.269513859155327 -2.97923929468466 -0.388265861321689 -0.0170133133431183 -0.772769107045366 -0.680194548135066 0.29748679831477 -0.0724494523939598 -0.219125836083571 -1.99859138347641 0.272479240614322 -0.0371012566201201 1.26526475839781 0.514966018245393 1.78406856214769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
191,tanh(x),-0.595952089804908 -1.54003080921604 -1.60136247547267 -2.39995127473926 0.37204055405251 -0.337925586359708 -0.130882977148042 -2.16032486814564 -0.734304046055855 1.92478224531405 -0.114371935504839 1.18966314718599 0.224406066873787 1.90173777285783 0.271710185575373 1.13973913534616 1.69079732782191 1.28680612502878 0.992420815501451 0.0467327420840413 2.28119752212211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
192,sin(0.5x),-0.263189166541376 0.129278114498474 -1.32296990857022 0.177474581895521 -0.0306331065226102 -1.19948492480746 0.684986871904838 0.727594828657306 0.043660686376757 -1.07987166693397 0.471492428852455 1.63379914294417 0.964438516187611 0.585145593866937 0.395376921806632 1.26152239285559 0.825971995841374 2.52713335914782 1.75144497990943 -0.826363201609977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
192,tanh(x),-1.30073087965414 0.138887472352934 -1.6007134292322 0.0666980884528012 1.17377057784697 -0.062271378689489 -0.772114489251307 -0.996621054262035 -1.67614060576544 0.753140969021664 0.0447727305053501 0.35656433578123 2.95800620528741 0.257494838015715 0.532922325906833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
193,sin(0.5x),-1.22169172984617 -0.614942746947299 -1.10038789860045 -0.375712903213621 -0.327657475001429 -2.49429168135531 -0.452777260725105 -0.649231088813016 -0.460111055750112 0.522458546969145 -0.480805185351642 0.344965462676427 -0.0064239410949376 0.981325057294487 0.393155458742738 1.7112247799022 -0.0874311362352249 1.30142449677655 -0.884768969004232 -0.595631134234773 -0.0639058869869125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
193,tanh(x),0.0012302676210707 -1.6261200086311 -0.313143033503491 -1.19177105754746 -1.40932233372257 -1.66224446320898 -0.698682846226837 -1.99514223027888 -1.99723586316878 -0.436302229717929 -0.136993322665124 -1.94117367779162 0.659747721690096 1.06351075760254 -0.283056502186276 -0.70943939350593 0.994943648146821 2.00355881884482 -0.809995022950597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
194,sin(0.5x),-0.977774885786172 -2.70884526413517 -0.708769170443026 0.664108891079287 -1.2135411056504 -0.526821653481852 -0.927507452086052 -0.272838598032117 2.91015998186051 2.75681441029118 2.9900629498491 0.271164909507693 0.665142367662598 0.060793452612052 -0.347353493394218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
194,tanh(x),-1.37587196652987 -1.25582813116422 -0.599301347224268 -3.16128885055649 -2.16511210275174 -1.26024587900909 0.814933095594752 0.988254267630216 0.654714914688036 0.427398396672848 0.899170121710197 1.82013909204244 0.0186239603120257 1.02092046178718 0.248719316854656 0.326004739062141 0.925714756457114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
