id,type,series,series_length
229,sin(0.5x),-0.853359904440267 -0.910527774773334 -1.36423591741075 -1.53985789042976 -0.663390531539725 -1.13462830525315 -1.09145796273325 -2.04803049165418 -0.346299712385919 0.964936361206806 0.588032714560307 0.85423763502703 1.2423145538089 1.89340279681902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
229,tanh(x),0.230845722018669 -0.970584089755714 -0.42184096108349 -1.70669703981885 -1.748273802395 -0.219211742955855 -1.56528297138063 -0.97729818704349 -1.53022548990174 -0.346840685058384 -0.190813493191467 0.294032795866407 0.409047910719625 1.07518644168551 0.876755878391634 1.28168738358889 1.4310986452264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
230,sin(0.5x),-0.844088817710232 -0.853410507620636 -0.896665134083244 -0.517913789111466 -1.19823526599178 -0.740611343145524 -0.293805966663853 0.174898900365876 0.917388287722958 1.27813447556342 0.935338914880392 0.704856576714244 0.516856275756089 1.64107462983693 0.898288264460999 0.915287654666415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
230,tanh(x),-1.28538740165756 -1.1468299429562 -0.114971071866077 -1.47026769336237 -1.51177914255291 -1.18303990907915 -0.536310948586559 -1.90036248183568 -0.0595027348025675 -0.849070093978217 -0.436448150656168 -1.60660948931368 -0.252569334285207 1.23717983280207 0.816616120906057 1.37661259401727 0.964157288540636 0.597881477602207 1.41713863811719 1.43390113481368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
231,sin(0.5x),0.0895216801767492 -0.739088846747729 -0.423544982084626 -1.36281986657668 -1.26758373121317 -0.922374542927528 -0.625502263505818 -0.868821251343857 -1.06910772999632 0.44024228048016 0.743031324671108 0.549017684415388 1.24040555825514 -0.16839377147164 0.109372847913718 1.16076455962882 1.57353794436368 1.16133116996717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
231,tanh(x),-0.641150773319845 -1.74990156183062 -2.04352256794525 -1.03237425863454 -1.39612755814962 -1.40378951428422 -0.786524012196587 -0.555171142959908 -2.00911221530201 -0.87393075573961 -0.732582325863675 -0.704750058086563 -0.283274152912691 -0.333667435573827 0.717716211008848 0.736824756979488 1.88043372048763 1.04422832018267 1.64074550726582 1.25317771855829 0.893349161596618 0.988638795761625 0.374329489056038 0.895526464662196 1.24176691949985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
232,sin(0.5x),-0.557468852344494 -0.769819240645669 -1.2661998831973 -2.07065988846661 -1.54423383238493 -0.779923968540503 -0.49630846483035 -0.0302974449296435 -0.691690823438402 -1.29177404137516 -0.267953610758016 0.331802985494815 0.116627340841509 0.808109289583401 1.80516329110557 1.12707035458604 1.45924336258265 0.961417161927182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
232,tanh(x),-1.02399591873508 -0.780053169169434 -1.241472917556 -0.691774633559962 -0.95792007245281 -1.0125674829004 -0.174340500281026 -1.37513611352719 -0.866199982289762 -1.63270844374888 -0.858424489045144 0.245613232552116 -0.48286773808816 1.09928484375245 0.50891038647204 1.0712837974324 0.7698670322561 1.8469240775924 0.912927890542307 0.71514949989578 0.241201892369682 1.37929527819696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
233,sin(0.5x),-1.0665172539365 -0.0159436592789262 -0.466107653877409 -1.67401542654938 -1.79754095504691 -0.444581728252105 -0.870036220632269 -0.394512116777843 -0.480331653190546 -0.719209930342062 -0.408042256089614 0.638486706555993 -0.233341212189509 -0.222725802040087 0.211628798886904 0.405941413285936 0.265014178142425 0.201037288679265 1.04397813933416 0.35823769143993 0.379571815238646 0.470624668292675 1.09076461004925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
233,tanh(x),-0.89482873858292 -1.48559616332273 -1.28271121980965 -0.80642173758921 -1.03972781262426 -1.03062997857771 -1.85420832199333 -1.24300531310498 0.409522846045126 0.106128662707578 0.0145274710991457 1.06187346073575 0.0450339405550194 0.49699181517936 0.55930687753359 1.13250165714239 0.0384742185575103 1.36446499559648 0.822392346089954 0.323818398703052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
234,sin(0.5x),-1.97595223019752 -1.94565857365299 -0.646285674898765 -1.66105195131243 -0.171853567414424 -1.16647867425088 0.222875386313559 -0.24463334855843 0.151038561345913 0.703271340962822 -0.812642575087895 0.741146130456682 0.462975172353146 1.110514273287 0.620407682193303 1.23486670534101 0.540142599710055 1.05094236086327 1.09888121416991 1.52361892950584 0.762967244964197 0.738019407291616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
234,tanh(x),-1.36369712067778 -1.0759960790318 -1.1764251717874 -1.47932378466977 -0.807238227039844 -0.742943342755681 -2.2638727645721 -1.45738190352623 0.0960408523134667 -1.79588981496051 -0.401457712533813 1.55619677558667 1.27317175606513 1.05401437599018 1.21229349112288 1.06575459419724 0.598449391309108 1.01582566546836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
235,sin(0.5x),-0.949668578905978 -1.44517020212012 -0.230902467731066 -0.623253729173059 -0.681103738332529 -0.519518488272774 -0.961043879281393 -0.28893328895577 0.307011570423887 0.574076406429874 0.417061511222117 0.503262787208313 0.447204125176146 1.22528282839003 0.315965226197695 1.11074023293107 1.63944966543373 2.19587376281934 0.994858480777588 2.25948772385959 0.500967810030268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
235,tanh(x),-1.39860104315195 -0.793041666080526 -1.02849302273457 -0.533844935565659 -0.721641120853531 -1.42377855435624 -1.22346392350739 -0.644903742763966 -0.947744691783648 -0.019988558480056 0.056082323067942 1.34088822584733 1.07663304397358 1.57111183354901 1.3280086767712 0.922243600509349 0.453933904422709 1.78289658179623 0.378545391045962 0.647525254865585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
236,sin(0.5x),-0.596253063149021 -0.959985169417575 -1.45723290071251 -0.954359930581085 -0.681021940292155 -0.952424889502578 -0.718062980449188 -0.980749246282084 -0.191654695804033 -0.272362356241364 -0.173654063649453 -0.0650010354663096 0.196003458047522 0.349209357556067 -0.212268554070748 0.943931020528746 1.66133202265574 0.481671492735052 0.57532340337861 0.609103933820114 0.998634536721984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
236,tanh(x),-0.353756763415341 -1.22613547193423 -1.13269489792885 -0.461401706771741 -0.326888249151396 -1.3570366720632 -0.634628370559942 -0.0771492715083804 0.392591269702521 -0.434075993923268 1.18396487783389 -0.0724938826826174 0.626599479037389 1.1248518719024 0.569468082848491 0.871847667710454 1.60390897355111 0.873087166169442 0.560845700388779 2.0369858911997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
237,sin(0.5x),-0.0605377951954941 -1.65955482811335 -1.0118417423684 -0.398516245440305 -0.799608899006996 -1.21063200606547 -1.34293628181793 -0.469265994024935 0.649235065364947 0.202699782899902 0.556912938588887 0.605709624013118 0.539533543939728 0.589222943899886 1.07365443894098 1.33521168249247 0.579719129171369 1.23180038053084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
237,tanh(x),0.329733762610202 -0.747448258890123 -0.281108112759531 -1.57153450484788 -1.52834567560418 -0.964629438676911 -0.938541000929623 -0.969129575805916 -0.329747348867726 -1.01204860287305 -0.245451952860093 -0.826840837909526 -0.345230944970909 0.40299667703948 0.875388188644461 0.143131199423919 0.148033480368477 0.557804363992775 1.07083292054881 0.686040000980563 1.87715721868838 1.68583613192878 0.866386927366025 1.54987181380903 1.03789381187247 0.524483193450975 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
238,sin(0.5x),-0.458013722926685 -0.0203487891779504 -1.10384020216757 -1.80829333395012 -0.500094239318677 -1.64086156336168 -1.28926666619375 -0.791988095605626 -0.836081723098794 0.81222935861752 -0.338778623680395 0.147202653144539 0.942468438636428 1.01805723767001 1.25383891187933 0.549211160356138 -0.085170860393359 1.57684988113987 0.868397287856973 0.822295902672657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
238,tanh(x),-0.243078029345685 -1.28108578834262 -0.512716135530292 -0.574123753584759 -1.43849642337611 -1.18704895914887 -0.440828207815594 0.902780428181909 -0.434022030180044 0.567970864800755 0.983421080777162 0.652417464464485 0.440930672140704 0.705821573235667 0.834531073643245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
239,sin(0.5x),-0.814727546668 -1.23891360201965 -1.27204600508252 -1.00262815461844 -0.350063976288487 -0.917195239846237 0.323224053016864 1.26876233532012 0.902682632831858 0.571579513217868 1.40819691412711 1.04831935620945 0.836931177660798 1.40030148874711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
239,tanh(x),-0.422921827588132 -0.726875297364395 -1.61613828303204 0.00304291284762548 -1.63785256751043 -0.559600036299451 -0.0534696577014154 -1.56855358106283 -0.914249148826817 0.380325298646872 -0.620351705565746 -0.0294108814846398 1.06879758532057 0.353735846343205 0.999840664159847 0.935360165511829 2.25159185936714 1.60926063946525 0.223754928621526 0.0664173394659757 0.536848407125169 1.14477328594315 0.470237556594831 1.50518473878075 0.855309392082906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
240,sin(0.5x),-0.890987291749165 -0.338612951827719 0.071078550739912 0.045802016937413 -1.8774199923342 -0.968132092435168 -1.35819493704023 -0.815003619768471 -0.0593342631598287 0.0157319192883082 0.464488122672145 0.173379293658375 0.499962357281677 0.466899190941613 -0.322460536877834 0.630021356813557 1.00460557787137 0.953906522233382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
240,tanh(x),-0.369774096977271 -1.39453279056717 -1.38553540091649 -2.14195896849729 -0.223519464235153 -2.58698871737943 -1.27726845336481 -1.15985854110515 -0.880439371184042 -1.43882685941858 0.126663506361868 0.140411443574979 -0.48395390910335 -0.0157191820753556 1.08228595407546 1.19938207386056 0.970107851766473 -0.0589839735547859 0.39356846003101 0.934685970416827 0.891377619069262 1.62841676319499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
241,sin(0.5x),-0.25042266186694 -1.10414355082267 -1.15758806454595 -0.617536096674726 0.199923038624415 -0.885952730978021 -0.782000268549533 -0.262554135746754 0.331772464518301 -0.513106313492491 0.421776053650126 0.129551848166138 1.12548826245612 0.74105445999502 1.51193359587031 0.176061973505121 0.0630140528153933 0.996661147890911 0.757371318655366 1.17340844807242 0.500583975198613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
241,tanh(x),-0.243794551434353 -0.817086260293079 -0.663232261935919 -1.23730659499012 -1.22965703257512 -1.19759033627139 -2.46977467560286 -1.53700994792151 -0.588488565772181 0.0694072355969898 0.557855054858476 0.150770877934549 1.00769512575305 0.775943911643106 1.28690246193167 0.815302938206726 0.871615260187847 0.0945556298587409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
242,sin(0.5x),-1.65227285043565 -0.399020397284529 -1.08792466539109 -1.39156970858363 0.785004626992698 0.533026998901834 -0.143224909523209 0.225442935919332 0.566643251440362 0.47627357472616 1.58734455168157 0.898795245622193 0.914381503990752 0.984934770257953 0.148082225102738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
242,tanh(x),-1.03129099434069 -1.44405569663287 -0.600250941452234 -1.84663323045646 -0.439621965490239 -0.954378755410634 -0.685112402486717 -0.778008733735307 0.0840711812817513 0.351261068647247 0.0742652040711377 0.487568736962059 1.01339209911985 1.18872127727124 1.91563534682591 0.842712797718934 0.372151230558442 1.24784799848836 1.676933975509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
243,sin(0.5x),-0.949030563744963 -1.05081348993057 -0.602553343907385 -1.242991767879 -0.865298460336101 -0.876375034373964 0.123518176544237 -0.59998139901392 -0.436641188136604 -0.00202745780312577 0.368870485179685 0.0795105034172294 0.492807853190037 0.172349026268103 1.08932505822278 0.697031158034078 0.605318559010958 0.817867878813767 0.381093564806479 0.392085629180646 1.01204342206478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
243,tanh(x),-1.46260449626942 -1.53086379314061 -1.05076919766006 -1.24363933774714 -1.07636680668449 -1.34863559494579 -0.957099683497276 -0.429731283330499 -0.575202421823641 0.168805167448908 0.672402175047457 0.256732866938239 1.11521668073959 0.654555596078816 -0.30921109213626 1.59819243531138 0.243908989012646 0.598278054776078 0.961358691016164 0.870872474239446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
244,sin(0.5x),-0.00570263808264848 -1.03930770577407 -0.500887671379217 -1.28791783598883 -0.94984069562076 -0.0668421636437192 0.349357784317072 -0.841359371669824 -1.08463485230395 -0.324078302861212 -0.913094036067383 0.527649923310858 0.0453006740053004 0.38227069079616 1.24004856663636 0.622369546505043 1.00297954926033 1.11838057243726 0.578636313950866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
244,tanh(x),-0.834640325712147 -0.135797450525249 -1.39764319585369 -0.203025768142784 -0.9842348244631 -0.395318068452721 -0.962321453357395 -0.888788582058252 1.03533008628166 -0.211417064956709 0.419546325302819 1.02562508437982 1.32199096961345 0.707219670491596 0.74369667919009 0.479319930354406 1.30399656565849 1.60811294212931 1.48247433345768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
245,sin(0.5x),-0.0494609785850888 -0.397925993749618 -0.994559727424188 -0.37697481182618 -1.42214003197922 -0.944117801707828 -0.413465371765683 -1.1943678621172 -0.808830178224271 -0.21185150081566 -0.798699373207319 0.132098406716953 0.357417218968212 0.549444599374101 -0.0178452442442785 1.03771952239353 0.617374034561954 0.555770511921199 0.607904817418213 1.33055285328438 0.461826724266559 0.748416995105877 0.771826623561969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
245,tanh(x),-1.11019993741429 -0.314667957787686 -1.64669900816692 -0.314071104045717 -0.661287023978972 -1.74995909786705 -0.0296260577496053 -0.602135844692115 -0.521543978533987 -0.825689515065758 -0.166644722798706 -0.466058873250063 0.295100369051461 0.423931947065832 1.01687348544125 0.751370968828846 1.14190092283575 0.573933775384465 0.26707541384121 0.940750684881553 1.03673851149015 0.811725022777718 0.913875988161662 0.564283123421897 1.5303072325436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
246,sin(0.5x),-0.864452950662687 -0.726238986834347 -0.699164363368903 -1.04267850997325 -1.25224784964812 -1.80007840117127 -1.07956825606214 -0.239805295835139 -0.963440976600208 -1.72297727359952 0.253131344198656 0.541115575837067 0.836175463595279 0.720374764963803 -0.302045637503338 1.21239212747233 -0.13390796622502 0.484132660899739 1.12988738739108 0.66612698976299 0.755205399737112 1.3148274504042 0.442867477590566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
246,tanh(x),-0.512114263797201 -0.388177642595485 -1.11675505861506 -1.22613823221878 -0.456710541832186 -0.541654901316321 -0.618139440041141 -0.177947489696121 -0.818005263826621 0.463694211805335 0.600234264201315 0.682819731537895 0.899778338700598 0.955850535728789 0.0962531525259582 1.57528714975888 0.595806170467949 0.94009492633108 0.46546933205614 0.524766936743986 1.29641559403569 1.29627517585355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
247,sin(0.5x),0.151437566115766 -1.77331647329253 -0.956431657849817 -0.51174986528234 -0.447594326792721 0.88311233088402 0.583476797602694 -0.113314987433518 1.21515503555908 1.10736029075865 1.4525250816036 1.147722717445 0.536570189555618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
247,tanh(x),-0.412434955491505 -0.167039792476644 -0.813048972430135 -0.777300582332476 -0.745265692534513 -0.224149493146354 -1.56893228988811 -0.522975034309759 0.0919086711501219 0.217530054202051 0.245273192678395 0.205777561957793 1.10714859917994 0.397979677603743 1.01413651388758 0.716093371308117 0.679089611126592 1.56191513987728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
248,sin(0.5x),-0.763534673716891 -0.021593354674503 -0.636339791816926 -1.15637933530768 -0.779331471894963 -0.895196755711504 -0.896986659822474 -1.07876571664208 -0.019816085018504 -0.607526873728742 0.501775483339796 0.20352296931919 0.153304272342333 0.354351020353589 0.849026317862484 0.806531354062221 1.19953268840482 0.610861510636698 1.31933796905389 0.333318688661974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
248,tanh(x),-1.12084370040584 -1.19983856775551 -0.19019815124203 -0.523216834427917 -0.902849652037857 -0.377925553966523 -0.849813493390307 -1.34024591052696 0.536112451193744 0.298469556022402 0.521752854098114 0.727789606326986 1.16219772144745 0.963135257830176 1.50636064083983 0.522817200202507 1.57490304041879 0.604214403858013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
249,sin(0.5x),-0.457579718164329 -0.973997706828248 -0.847906292520375 -0.25609155463898 -0.112608310451249 -0.249569262954467 -0.475186663240576 0.159887055915971 0.0269198387608914 0.597905652294781 0.125493987742244 0.0428811611800235 0.635147218637486 0.638632175740425 0.775280076065347 1.57237636406853 1.14359959867274 0.47313769478492 0.320723391069823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
249,tanh(x),-1.36422496332007 -0.459136820083361 -0.628989460256791 -0.363156098444365 -0.852955203138054 -0.575178944933759 -0.973595948480756 -1.66496342172687 -1.48273543178606 -0.356846178351628 -0.502868041527413 0.474777809226547 0.499770240561652 0.614781647326687 0.632018287350268 0.738542173502589 0.966725659573656 1.39431469070189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
250,sin(0.5x),-0.815307198705575 -1.04458777226761 -0.963536733184799 -0.306350602934725 -1.13481803198721 -0.455533401454799 -0.609190335715484 -1.0103943057771 0.189553958573786 0.421057691931068 0.730407594958405 -0.535871426822047 0.0606005380439255 0.627827900538061 0.897518551218646 0.788279673627558 1.66723467983283 1.14192547263149 1.68929968755355 0.118878797215627 0.74140442508485 1.30962270288297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
250,tanh(x),-0.647812555683769 -0.37866887379798 -0.339336517172727 -1.39664623948015 0.112614954181105 -0.725981576675435 -0.713970760544925 -1.59564024388952 0.354204211182783 -0.60179480255338 0.834076971403817 1.55440626310173 0.412039708609737 1.04347184068538 1.56543348187762 0.994409494022128 1.67063800464875 0.628723938171542 0.889702409262267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
251,sin(0.5x),-0.909443986424757 -0.122102159388167 -1.36644224402755 -1.49193930149154 -0.838325854042824 0.399262489096427 -1.13912723706849 -0.334496957045335 -0.51149663391944 0.197342782015613 -0.942803200937113 0.376714734467726 0.456464500400506 1.00698694748701 0.743732582916815 0.759710336752621 1.42149172835687 1.3604714142817 0.422917849876124 1.00701339166391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
251,tanh(x),-0.561139778500027 -1.33739985850425 -1.31503980576058 -0.113740334957107 -1.20069809692246 -1.64297785098545 -1.48500782792438 -0.64713967527369 -0.501353638335418 -1.07866886457117 -0.92958341325848 -0.698992493403068 1.8306967716132 1.05926408335713 1.29000549206525 1.2655757828285 0.98230719835983 1.23353542607044 0.928315761693449 1.17752119016978 0.666227674673093 0.829961903204577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
252,sin(0.5x),-0.98553836863057 -1.08839853117329 -0.844993769657993 -1.64948246981027 -1.20382831764412 -1.61614485816406 -1.62701600974521 -1.44340017583011 -0.315007685088351 -1.24141289758821 -0.708020192149576 -0.449352187680361 0.439921304113197 0.139082988740936 1.0182544700554 -0.676850099906408 0.714466961773856 0.105294087420178 0.703802532425368 1.65236008139917 0.948952981319273 1.64960882782334 1.4916415448407 1.19925004694012 1.21615093474482 1.51791711555959 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
